0.985953692315678,-0.047122514492635
0.969609915657661,
0.991054362834583,
0.929446508377233,
1,
0.986623532964458,
0.61953641087445,
0.998035452727287,
0.93566423085699,
0.943494025368702,
0.885389165487325,
0.73432178771367,
0.99844776249531,
0.994790189948042,
0.77206496196433,
0.953435537317458,
0.99871438627499,
0.792049382787499,
0.979439775542981,
0.998338227684126,
-0.999474889642612,
-1,
-0.963191679256851,
-0.999924362149051,
-0.994959172893423,
-0.937233934960171,
-0.928517604315008,
-1,
-0.785744546999562,
-0.998726429531129,
-0.996527342718487,
-0.992188475169354,
-0.998420439664344,
-0.92690243133261,
-0.985263663434174,
-0.931850527097624,
-0.997726299526781,
-0.995155980307484,
-0.991000392149729,
-0.992759535073125,
-0.243467554359334,
-0.097276987981998,
0.056300037758134,
-0.949844368410385,
-0.468402211879034,
0.521909629122203,
-0.220873047818815,
-0.664508428444791,
-0.692507722824731,
-0.642711068412628,
-0.745600435396027,
0.450934555260133,
0.996770898337491,
1,
-0.651041569799448,
0.846218828037872,
-0.950275926139793,
-0.131909672306928,
0.717853200037282,
0.574348828131804,
0.145501295729055,
-0.997204946719143,
-0.320510240757443,
0.224249897032401,
0.331909191423565,
-0.113953345829935,
-0.570634204372404,
0.168188834940873,
-0.792751207548519,
0.339637015196525,
0.999048268823823,
0.260553506356985,
-0.182207129993993,
0.104618336323891,
-0.930838344020052,
0.044865477300422,
0.662094172834325,
-0.507799361066511,
-0.442838469980343,
-0.450641123569978,
-0.605897906063237,
-0.08000970762171,
-0.570481370163201,
0.816335843978756,
-0.902908006621435,
-0.626910673581706,
0.178731076232273,
0.960585598686643,
-0.999463471456681,
0.386096537153081,
0.373048340235139,
-0.93851004822302,
0.175567043504871,
0.042965891462484,
0.174307760119012,
-0.258185110654956,
-0.262363793122408,
0.769354641900661,
0.616906262268733,
0.310533434717409,
